32 0.482159 0.629251 0.599979 0.817269 0.570308 0.637785 0.62866 0.581143 0.554063 0.730459 0.703969 0.55095 0.668746 0.55958 0.710813 0.701274 0.764869 0.51131 0.542205 0.56569 0.581234 0.598758 0.612079 0.606614 0.654408 0.70067 0.603981 0.691043 0.605703 0.492137 0.577565 0.56032 0.675957 0.730756 0.525962 0.67041 0.523441 0.531238 0.646319 0.667747 0.592681 0.662996 0.610259 0.63341 0.553338 0.53972 0.61909 0.607525 0.75894 0.500399 0.660085 0.671134 0.702285 0.530872 0.643223 0.478567 0.556118 0.558501 0.582883 0.624236 0.628739 0.629233 0.523813 0.593462 0.672376 0.581856 0.699463 0.702932 0.560512 0.531356 0.63674 0.481911 0.506255 0.638861 0.583111 0.605051 0.71066 0.541984 0.66626 0.63078 0.631723 0.656985 0.597723 0.555142 0.579053 0.534505 0.659254 0.544397 0.607263 0.69657 0.772986 0.618652 0.554849 0.637649 0.578626 0.497966 0.480803 0.539623 0.669647 0.478091 
35 0.630127 0.570885 0.649744 0.510548 0.534676 0.485532 0.52913 0.547277 0.636928 0.729136 0.623187 0.549028 0.433682 0.694048 0.45978 0.642162 0.638084 0.58737 0.606185 0.600379 0.650861 0.581918 0.581476 0.671274 0.655773 0.608345 0.623815 0.568913 0.564391 0.502036 0.612859 0.545171 0.676247 0.537006 0.525556 0.724805 0.538961 0.4852 0.595255 0.592293 0.610463 0.614424 0.645771 0.694267 0.527604 0.676816 0.540976 0.683503 0.610574 0.627829 0.631318 0.654932 0.599228 0.579509 0.638203 0.52715 0.639933 0.720626 0.651685 0.699793 0.703881 0.558325 0.583728 0.687982 0.57005 0.604317 0.655573 0.582182 0.586301 0.532893 0.624407 0.698945 0.586626 0.55598 0.613491 0.529186 0.544731 0.644348 0.668898 0.711802 0.583555 0.351089 0.666087 0.630517 0.502361 0.613933 0.649016 0.621468 0.600171 0.46864 0.720824 0.57244 0.544537 0.641121 0.534751 0.706212 0.71275 0.679999 0.648229 0.630298 
40 0.601379 0.577796 0.729888 0.739043 0.700461 0.638273 0.664683 0.743882 0.563208 0.540346 0.669313 0.623591 0.640119 0.569983 0.615808 0.599464 0.595767 0.532867 0.517036 0.622119 0.531772 0.606287 0.614903 0.543803 0.606627 0.794523 0.509186 0.701847 0.514958 0.663526 0.648332 0.549605 0.651493 0.683106 0.649065 0.65125 0.565231 0.723786 0.428418 0.576194 0.601254 0.61342 0.618574 0.579229 0.654013 0.573699 0.60706 0.680082 0.710206 0.621541 0.502857 0.579859 0.683392 0.563532 0.511368 0.615983 0.703701 0.622608 0.597286 0.587369 0.679253 0.579219 0.510677 0.665378 0.595619 0.582835 0.572446 0.580654 0.554319 0.522938 0.696185 0.620758 0.642675 0.507514 0.565721 0.403412 0.441097 0.479074 0.542707 0.684006 0.591618 0.622568 0.564411 0.571989 0.628299 0.707711 0.612671 0.463767 0.628933 0.574682 0.648128 0.535552 0.496439 0.718778 0.54334 0.505947 0.63777 0.678309 0.550393 0.522578 
45 0.520792 0.587219 0.556689 0.655597 0.5594 0.576965 0.611008 0.676634 0.613552 0.672355 0.596642 0.641437 0.53572 0.558863 0.66424 0.594054 0.672455 0.655878 0.612385 0.664678 0.617331 0.656065 0.611889 0.624431 0.603272 0.606953 0.714746 0.663579 0.564985 0.587192 0.388923 0.598991 0.740035 0.570993 0.614704 0.633845 0.698082 0.66697 0.653371 0.659636 0.663353 0.58741 0.544442 0.595779 0.576739 0.606785 0.622114 0.733757 0.628364 0.573603 0.509097 0.562514 0.53479 0.652 0.656504 0.640379 0.529974 0.606915 0.674861 0.576139 0.68521 0.579493 0.542345 0.587274 0.595161 0.638769 0.562379 0.574774 0.518227 0.508013 0.61398 0.551506 0.5855 0.525475 0.622022 0.541917 0.676582 0.577465 0.606743 0.495654 0.622223 0.386162 0.593533 0.560538 0.593974 0.592812 0.622739 0.661214 0.52236 0.507223 0.669999 0.662863 0.576457 0.608516 0.674958 0.518666 0.548492 0.435563 0.679057 0.667337 
50 0.611693 0.722054 0.659137 0.444646 0.681127 0.526321 0.522567 0.639735 0.566899 0.666992 0.631134 0.690659 0.600069 0.557724 0.518174 0.572524 0.491696 0.555157 0.626296 0.463632 0.602822 0.589638 0.677846 0.628077 0.553434 0.630871 0.626366 0.604949 0.720808 0.60523 0.472593 0.617319 0.546902 0.608673 0.523424 0.497202 0.686634 0.589578 0.47091 0.520823 0.662819 0.492953 0.606984 0.542213 0.707873 0.607669 0.614454 0.589995 0.63642 0.671292 0.575484 0.4782 0.592115 0.64606 0.601822 0.669179 0.662166 0.542409 0.625267 0.521003 0.567822 0.613451 0.562082 0.711389 0.681035 0.511585 0.564793 0.537161 0.538915 0.658768 0.629118 0.711504 0.615618 0.52354 0.694412 0.500433 0.556962 0.638167 0.616464 0.750501 0.636059 0.611728 0.582253 0.580692 0.535993 0.591327 0.594325 0.669943 0.742702 0.537091 0.626118 0.562501 0.558632 0.68742 0.636626 0.517693 0.59745 0.680669 0.548816 0.617702 
56 0.632876 0.461839 0.761216 0.62592 0.641087 0.737437 0.692167 0.564552 0.520918 0.524378 0.45157 0.602244 0.659349 0.633023 0.503852 0.611444 0.639882 0.585482 0.699386 0.508992 0.566273 0.587232 0.608142 0.654284 0.681267 0.505806 0.541574 0.702817 0.619525 0.574132 0.633224 0.623993 0.616366 0.643958 0.595906 0.480871 0.600549 0.561173 0.680606 0.674856 0.525856 0.53134 0.604727 0.64971 0.51996 0.550207 0.664424 0.622421 0.647559 0.661514 0.558088 0.606041 0.666217 0.610684 0.6053 0.567676 0.552306 0.688266 0.58572 0.51165 0.63697 0.570333 0.605201 0.678073 0.651847 0.617888 0.642303 0.698839 0.568114 0.709642 0.710165 0.693096 0.528125 0.598345 0.605544 0.693696 0.544394 0.550904 0.676089 0.617455 0.668079 0.54811 0.548181 0.574363 0.621251 0.619282 0.492614 0.660381 0.666869 0.660882 0.68722 0.57923 0.615975 0.620442 0.600677 0.755958 0.671838 0.551659 0.694964 0.567471 
63 0.647121 0.543813 0.585516 0.661269 0.597142 0.612682 0.533398 0.550624 0.608942 0.550944 0.616361 0.590249 0.589051 0.606158 0.594086 0.656033 0.500547 0.719771 0.619191 0.670698 0.694703 0.632227 0.594656 0.620009 0.62871 0.598391 0.704662 0.593981 0.574163 0.577934 0.593199 0.604536 0.610442 0.69584 0.629252 0.573434 0.598536 0.652262 0.653848 0.57318 0.49447 0.661581 0.58257 0.672481 0.685546 0.631684 0.473191 0.626274 0.684958 0.65391 0.571784 0.720901 0.667252 0.689386 0.682408 0.561201 0.652477 0.612631 0.608801 0.61418 0.655593 0.589089 0.626409 0.51982 0.665124 0.592336 0.592219 0.671384 0.650957 0.558584 0.570396 0.544238 0.66047 0.661979 0.644164 0.561364 0.629561 0.574382 0.717568 0.477861 0.664223 0.684808 0.520732 0.622871 0.564934 0.74527 0.600035 0.600286 0.602164 0.581169 0.641809 0.605565 0.620386 0.608085 0.615849 0.681881 0.655648 0.594251 0.531946 0.59107 
71 0.57216 0.560945 0.624961 0.5627 0.541906 0.544793 0.546857 0.52868 0.656325 0.516671 0.557618 0.561034 0.526872 0.656591 0.528588 0.62419 0.655567 0.609548 0.608116 0.548334 0.612046 0.660843 0.502062 0.618127 0.646354 0.635215 0.676421 0.527745 0.562966 0.590683 0.560793 0.638152 0.592971 0.514776 0.601911 0.646264 0.57768 0.662066 0.661131 0.646037 0.593759 0.588841 0.542569 0.601754 0.555035 0.548218 0.654196 0.594775 0.65579 0.514688 0.562402 0.581888 0.640812 0.66414 0.567283 0.536284 0.532852 0.597903 0.485471 0.592485 0.617856 0.626933 0.615654 0.69178 0.593946 0.679777 0.591414 0.588701 0.524195 0.619364 0.537327 0.548193 0.615495 0.702137 0.599318 0.660573 0.728005 0.589181 0.542752 0.562283 0.558432 0.600074 0.487252 0.578438 0.477251 0.581119 0.685784 0.60789 0.579533 0.569484 0.621309 0.689399 0.529806 0.580583 0.558507 0.576689 0.629699 0.558414 0.564351 0.69976 
79 0.548678 0.655536 0.597286 0.696829 0.673372 0.622007 0.545435 0.584826 0.641752 0.579019 0.671036 0.694024 0.66147 0.530068 0.690642 0.647784 0.67117 0.582148 0.629828 0.598302 0.566328 0.644478 0.66552 0.667079 0.561374 0.498232 0.566844 0.590227 0.467935 0.608585 0.57738 0.641192 0.61418 0.606592 0.574418 0.597963 0.641363 0.624351 0.639012 0.685395 0.508055 0.576509 0.607938 0.562028 0.579257 0.661798 0.503231 0.697403 0.595456 0.646015 0.579195 0.616067 0.599097 0.584014 0.646706 0.686039 0.58647 0.649374 0.560393 0.567589 0.58574 0.619291 0.660623 0.561739 0.615413 0.679649 0.557185 0.648675 0.67598 0.62332 0.546822 0.656266 0.638848 0.584942 0.59437 0.661158 0.507396 0.587073 0.616064 0.602451 0.611116 0.635105 0.583326 0.583134 0.641303 0.604597 0.618231 0.606166 0.642621 0.590845 0.567183 0.653046 0.596742 0.565111 0.62711 0.663429 0.659937 0.590177 0.533872 0.65555 
89 0.588967 0.600197 0.628805 0.632341 0.668998 0.603107 0.602044 0.590573 0.544438 0.650228 0.635188 0.479336 0.635426 0.618379 0.565935 0.594951 0.484211 0.651014 0.583531 0.576197 0.627616 0.623714 0.685835 0.696422 0.606084 0.633156 0.500275 0.459931 0.653088 0.50528 0.636805 0.609701 0.611175 0.621191 0.56414 0.573942 0.61461 0.609334 0.596475 0.54835 0.564816 0.633321 0.625432 0.687541 0.605366 0.597031 0.607861 0.661344 0.578056 0.626697 0.647434 0.642029 0.653706 0.620167 0.631807 0.557912 0.596732 0.617946 0.632359 0.69842 0.697746 0.601144 0.547306 0.615784 0.506252 0.554268 0.663761 0.633416 0.55692 0.655614 0.569814 0.610012 0.620188 0.631266 0.700418 0.612007 0.573739 0.611771 0.564438 0.470634 0.622776 0.506098 0.544519 0.647489 0.648809 0.666901 0.688153 0.513255 0.61279 0.591576 0.53302 0.594285 0.605184 0.540087 0.515647 0.623959 0.595888 0.643054 0.566217 0.521027 
